projet;immeuble;niveau;numero_lot;typologie;surface_habitable;surface_balcon;surface_totale;nb_chambres;nb_sdb;orientation;exposition;ascenseur;parking;prix_dh;prix_m2;statut;date_fin_option;plan_fichier;plan_architecte;plan_visuel;visite_360;notes
tamount;;;66;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;67;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;68;terrain;120.0;0.0;120.0;0;0;rue;;;aucun;720000;6000;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;69;terrain;122.0;0.0;122.0;0;0;rue;;;aucun;793000;6500;disponible;;;;;;Consistance hc3 · Façade 1 · Voie 30
tamount;;;7;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;280000;4000;disponible;;;;;;Consistance he2 · Façade 1 · Voie EV
tamount;;;70;terrain;74.0;0.0;74.0;0;0;rue;;;aucun;407000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;71;terrain;72.0;0.0;72.0;0;0;rue;;;aucun;396000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;72;terrain;70.0;0.0;70.0;0;0;rue;;;aucun;385000;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;73;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;390500;5500;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;74;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;75;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;76;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
tamount;;;77;terrain;71.0;0.0;71.0;0;0;rue;;;aucun;355000;5000;disponible;;;;;;Consistance hc2 · Façade 1 · Voie 12
